Brand,Model,Variant,Ex-Showroom Price,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Transmission,Gearbox,Drive Type,Fuel Type,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Turning Radius,Front Brake Type,Rear Brake Type,Length,Width,Height,Boot Space,Seating Capacity,Ground Clearance Unladen,Wheel Base,Kerb Weight,Gross Weight,No. of Doors,Power Steering,Air Conditioner,Heater,Adjustable Steering,Height Adjustable Driver Seat,Automatic Climate Control,Accessory Power Outlet,Trunk Light,Vanity Mirror,Rear Reading Lamp,Rear Seat Headrest,Adjustable Headrest,Rear Seat Centre Arm Rest,Rear AC Vents,Cruise Control,Parking Sensors,Real-Time Vehicle Tracking,KeyLess Entry,Engine Start/Stop Button,Voice Commands,USB Charger,Hands-Free Tailgate,Gear Shift Indicator,Luggage Hook & Net,Idle Start-Stop System,Follow Me Home Headlamps,Additional Features (Comfort & Convenience),Power Windows,Cup Holders,Tachometer,Leather Wrapped Steering Wheel,Glove Box,Additional Features (Interior),Adjustable Headlamps,Rear Window Defogger,Wheel Covers,Alloy Wheels,Outside Rear View Mirror Turn Indicators,Integrated Antenna,Projector Headlamps,Automatic Headlamps,Fog Lights,Antenna,Sunroof,Boot Opening,Outside Rear View Mirror (ORVM),Tyre Size,Tyre Type,Wheel Size,LED DRLs,LED Headlamps,LED Fog Lamps,Additional Features (Exterior),Anti-lock Braking System (ABS),Central Locking,No. of Airbags,Driver Airbag,Passenger Airbag,Side Airbag,Side Airbag-Rear,Day & Night Rear View Mirror,Curtain Airbag,Electronic Brakeforce Distribution (EBD),Seat Belt Warning,Tyre Pressure Monitoring System (TPMS),Engine Immobilizer,Electronic Stability Control (ESC),Rear Camera,Anti-Theft Device,Anti-Pinch Power Windows,Speed Alert,Speed Sensing Auto Door Lock,ISOFIX Child Seat Mounts,Pretensioners & Force Limiter Seatbelts,Hill Assist,Impact Sensing Auto Door Unlock,360 View Camera,Global NCAP Safety Rating,Global NCAP Child Safety Rating,Radio,Wireless Phone Charging,Bluetooth Connectivity,Touchscreen,Touchscreen Size,Android Auto,Apple CarPlay,USB Ports,Speakers,Driver Attention Warning,Live Location,Over the Air (OTA) Updates,Google / Alexa Connectivity,Over Speeding Alert,Tow Away Alert,Smartwatch App,Valet Mode,Remote Door Lock/Unlock,Geo-fence Alert,City-wise Prices
Maruti,Maruti Suzuki XL6,XL6 Alpha Plus AT Dual Tone,Rs.14.77 Lakh*Get On-Road Price,K15C Smart Hybrid,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,6-Speed AT,FWD,N/A,N/A,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,N/A,Tilt and Telescopic,5.2 m,Disc,Drum,4445 mm,1775 mm,1755 mm,209 Litres,6,N/A,2740 mm,1225 kg,1765 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,Yes,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Front,N/A,No,N/A,Yes,Yes,N/A,N/A,N/A,Yes,Yes,Yes,N/A,Yes,Yes,N/A,Yes,Yes,Yes,N/A,Yes,Front,Shark Fin,N/A,Manual,N/A,195/60 R16,"Tubeless, Radial",N/A,Yes,Yes,Yes,N/A,Yes,Yes,4,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,Yes,Yes,N/A,N/A,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,N/A,N/A,Yes,N/A,N/A,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,N/A,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Bangalore: Rs.18.10 Lakh; Mumbai: Rs.17.31 Lakh; Pune: Rs.17.18 Lakh; Hyderabad: Rs.17.96 Lakh; Chennai: Rs.18.05 Lakh; Ahmedabad: Rs.16.48 Lakh; Lucknow: Rs.16.80 Lakh; Jaipur: Rs.17.26 Lakh; Patna: Rs.17.20 Lakh; Chandigarh: Rs.16.37 Lakh
Maruti,Maruti Suzuki Eeco,Eeco 5 Seater STD,Rs.5.32 Lakh*Get On-Road Price,K12N,1197 cc,79.65bhp@6000rpm,104.4Nm@3000rpm,4,4,N/A,5-Speed,RWD,N/A,N/A,32 Litres,BS VI 2.0,MacPherson Strut suspension,N/A,N/A,N/A,4.5 m,Disc,Drum,3675 mm,1475 mm,1825 mm,510 Litres,5,N/A,2350 mm,935 kg,N/A,5,N/A,No,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Manual,N/A,155/65 R13,Tubeless,13 Inch,N/A,N/A,N/A,N/A,Yes,N/A,2,Yes,Yes,N/A,N/A,N/A,N/A,Yes,Yes,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.6.41 Lakh; Mumbai: Rs.6.29 Lakh; Pune: Rs.6.27 Lakh; Hyderabad: Rs.6.68 Lakh; Chennai: Rs.6.35 Lakh; Ahmedabad: Rs.6.08 Lakh; Lucknow: Rs.5.94 Lakh; Jaipur: Rs.6.53 Lakh; Patna: Rs.6.23 Lakh; Chandigarh: Rs.6.17 Lakh
Maruti,Maruti Suzuki Eeco,Eeco 7 Seater STD,Rs.5.61 Lakh*Get On-Road Price,K12N,1197 cc,79.65bhp@6000rpm,104.4Nm@3000rpm,4,4,N/A,5-Speed,RWD,N/A,N/A,32 Litres,BS VI 2.0,MacPherson Strut suspension,N/A,N/A,N/A,4.5 m,Disc,Drum,3675 mm,1475 mm,1825 mm,540 Litres,7,N/A,2350 mm,935 kg,N/A,5,N/A,No,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Manual,N/A,155/65 R13,Tubeless,13 Inch,N/A,N/A,N/A,N/A,Yes,N/A,2,Yes,Yes,N/A,N/A,N/A,N/A,Yes,Yes,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.6.75 Lakh; Mumbai: Rs.6.62 Lakh; Pune: Rs.6.48 Lakh; Hyderabad: Rs.7.03 Lakh; Chennai: Rs.6.69 Lakh; Ahmedabad: Rs.6.40 Lakh; Lucknow: Rs.6.26 Lakh; Jaipur: Rs.6.88 Lakh; Patna: Rs.6.56 Lakh; Chandigarh: Rs.6.50 Lakh
Maruti,Maruti Suzuki Eeco,Eeco 5 Seater AC,Rs.5.68 Lakh*Get On-Road Price,K12N,1197 cc,79.65bhp@6000rpm,104.4Nm@3000rpm,4,4,N/A,5-Speed,RWD,N/A,N/A,32 Litres,BS VI 2.0,MacPherson Strut suspension,N/A,N/A,N/A,4.5 m,Disc,Drum,3675 mm,1475 mm,1825 mm,510 Litres,5,N/A,2350 mm,935 kg,N/A,5,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Manual,N/A,155/65 R13,Tubeless,13 Inch,N/A,N/A,N/A,N/A,Yes,N/A,2,Yes,Yes,N/A,N/A,N/A,N/A,Yes,Yes,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.6.83 Lakh; Mumbai: Rs.6.70 Lakh; Pune: Rs.6.67 Lakh; Hyderabad: Rs.7.12 Lakh; Chennai: Rs.6.76 Lakh; Ahmedabad: Rs.6.49 Lakh; Lucknow: Rs.6.39 Lakh; Jaipur: Rs.6.96 Lakh; Patna: Rs.6.63 Lakh; Chandigarh: Rs.6.58 Lakh
Maruti,Maruti Suzuki Eeco,Eeco 5 Seater AC CNG,Rs.6.58 Lakh*Get On-Road Price,K12N,1197 cc,70.67bhp@6000rpm,95Nm@3000rpm,4,4,N/A,5-Speed,RWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,N/A,N/A,N/A,4.5 m,Disc,Drum,3675 mm,1475 mm,1825 mm,N/A,5,N/A,2350 mm,1050 kg,N/A,5,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Manual,N/A,155/65 R13,Tubeless,13 Inch,N/A,N/A,N/A,N/A,Yes,N/A,2,Yes,Yes,N/A,N/A,N/A,N/A,Yes,Yes,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,0 Star,2 Star,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.7.89 Lakh; Mumbai: Rs.7.47 Lakh; Pune: Rs.7.44 Lakh; Hyderabad: Rs.8.22 Lakh; Chennai: Rs.7.81 Lakh; Ahmedabad: Rs.7.48 Lakh; Lucknow: Rs.7.38 Lakh; Jaipur: Rs.7.89 Lakh; Patna: Rs.7.66 Lakh; Chandigarh: Rs.7.60 Lakh
Maruti,Maruti Suzuki Ignis,Ignis Radiance Edition,Rs.5.49 Lakh*Get On-Road Price,VVT,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,32 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.7 m,Disc,Drum,3700 mm,1690 mm,1595 mm,260 Litres,5,N/A,2435 mm,840-865 kg,N/A,5,Yes,Yes,Yes,Yes,No,No,Yes,No,No,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,No,No,No,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Front Only,Front Only,No,N/A,Yes,N/A,Yes,No,No,No,No,Yes,No,N/A,No,N/A,N/A,Manual,Manual,175/65 R15,"Tubeless, Radial",15 Inch,No,N/A,N/A,N/A,Yes,No,2,Yes,Yes,N/A,N/A,No,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,No,N/A,N/A,N/A,N/A,No,N/A,No,No,inch,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A
Maruti,Maruti Suzuki Ignis,Ignis Sigma,Rs.5.84 Lakh*Get On-Road Price,VVT,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,32 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.7 m,Disc,Drum,3700 mm,1690 mm,1595 mm,260 Litres,5,N/A,2435 mm,840-865 kg,N/A,5,Yes,Yes,Yes,Yes,No,No,Yes,No,No,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,No,No,No,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Front Only,Front Only,No,N/A,Yes,N/A,Yes,No,No,No,No,Yes,No,N/A,No,N/A,N/A,Manual,Manual,175/65 R15,"Tubeless, Radial",15 Inch,No,N/A,N/A,N/A,Yes,No,2,Yes,Yes,N/A,N/A,No,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,No,N/A,N/A,N/A,N/A,No,N/A,No,No,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.6.99 Lakh; Mumbai: Rs.6.81 Lakh; Pune: Rs.6.78 Lakh; Hyderabad: Rs.6.96 Lakh; Chennai: Rs.6.90 Lakh; Ahmedabad: Rs.6.63 Lakh; Lucknow: Rs.6.56 Lakh; Jaipur: Rs.6.72 Lakh; Patna: Rs.6.76 Lakh; Chandigarh: Rs.6.59 Lakh
Maruti,Maruti Suzuki Ignis,Ignis Delta,Rs.6.38 Lakh*Get On-Road Price,VVT,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,32 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.7 m,Disc,Drum,3700 mm,1690 mm,1595 mm,260 Litres,5,N/A,2435 mm,840-865 kg,N/A,5,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,Yes,No,No,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Front & Rear,Front Only,Yes,N/A,Yes,N/A,Yes,No,Yes,No,Yes,Yes,No,N/A,No,N/A,N/A,Manual,Powered,175/65 R15,"Tubeless, Radial",15 Inch,No,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,No,N/A,N/A,1 Star,N/A,Yes,N/A,Yes,No,N/A,N/A,N/A,Yes,Front Only,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.7.63 Lakh; Mumbai: Rs.7.43 Lakh; Pune: Rs.7.39 Lakh; Hyderabad: Rs.7.60 Lakh; Chennai: Rs.7.52 Lakh; Ahmedabad: Rs.7.23 Lakh; Lucknow: Rs.7.16 Lakh; Jaipur: Rs.7.32 Lakh; Patna: Rs.7.37 Lakh; Chandigarh: Rs.7.18 Lakh
Maruti,Maruti Suzuki Ignis,Ignis Delta AMT,Rs.6.83 Lakh*Get On-Road Price,VVT,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,N/A,5-Speed AMT,FWD,N/A,N/A,32 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.7 m,Disc,Drum,3700 mm,1690 mm,1595 mm,260 Litres,5,N/A,2435 mm,840-865 kg,N/A,5,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,Yes,No,No,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Front & Rear,Front Only,Yes,N/A,Yes,N/A,Yes,No,Yes,No,Yes,Yes,No,N/A,No,N/A,N/A,Manual,Powered,175/65 R15,"Tubeless, Radial",15 Inch,No,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,No,N/A,N/A,N/A,Yes,Front Only,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.8.15 Lakh; Mumbai: Rs.7.94 Lakh; Pune: Rs.7.90 Lakh; Hyderabad: Rs.8.12 Lakh; Chennai: Rs.8.04 Lakh; Ahmedabad: Rs.7.72 Lakh; Lucknow: Rs.7.64 Lakh; Jaipur: Rs.7.83 Lakh; Patna: Rs.7.88 Lakh; Chandigarh: Rs.7.68 Lakh
Maruti,Maruti Suzuki Ignis,Ignis Zeta,Rs.6.96 Lakh*Get On-Road Price,VVT,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,32 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.7 m,Disc,Drum,3700 mm,1690 mm,1595 mm,260 Litres,5,N/A,2435 mm,840-865 kg,N/A,5,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,Yes,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Front & Rear,Front Only,Yes,N/A,Yes,N/A,Yes,Yes,No,Yes,Yes,Yes,No,N/A,Front,N/A,N/A,Manual,Powered & Folding,175/65 R15,"Tubeless, Radial",N/A,No,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,No,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Yes,7 Inch,N/A,N/A,Yes,Front & Rear,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.8.31 Lakh; Mumbai: Rs.8.09 Lakh; Pune: Rs.8.05 Lakh; Hyderabad: Rs.8.27 Lakh; Chennai: Rs.8.19 Lakh; Ahmedabad: Rs.7.87 Lakh; Lucknow: Rs.7.80 Lakh; Jaipur: Rs.7.97 Lakh; Patna: Rs.8.03 Lakh; Chandigarh: Rs.7.82 Lakh
Maruti,Maruti Suzuki Ignis,Ignis Zeta AMT,Rs.7.41 Lakh*Get On-Road Price,VVT,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,N/A,5-Speed AMT,FWD,N/A,N/A,32 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.7 m,Disc,Drum,3700 mm,1690 mm,1595 mm,260 Litres,5,N/A,2435 mm,840-865 kg,N/A,5,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,Yes,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Front & Rear,Front Only,Yes,N/A,Yes,N/A,Yes,Yes,No,Yes,Yes,Yes,No,N/A,Front,N/A,N/A,Manual,Powered & Folding,175/65 R15,"Tubeless, Radial",N/A,No,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Yes,7 Inch,N/A,N/A,Yes,Front & Rear,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.8.83 Lakh; Mumbai: Rs.8.60 Lakh; Pune: Rs.8.56 Lakh; Hyderabad: Rs.8.79 Lakh; Chennai: Rs.8.71 Lakh; Ahmedabad: Rs.8.36 Lakh; Lucknow: Rs.8.27 Lakh; Jaipur: Rs.8.47 Lakh; Patna: Rs.8.54 Lakh; Chandigarh: Rs.8.32 Lakh
Maruti,Maruti Suzuki Ignis,Ignis Alpha,Rs.7.61 Lakh*Get On-Road Price,VVT,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,32 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.7 m,Disc,Drum,3700 mm,1690 mm,1595 mm,260 Litres,5,N/A,2435 mm,840-865 kg,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,Yes,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Front & Rear,Front Only,Yes,N/A,Yes,N/A,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Front,N/A,N/A,Manual,Powered & Folding,175/65 R15,"Tubeless, Radial",N/A,Yes,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,No,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Yes,7 Inch,N/A,N/A,Yes,Front & Rear,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.9.07 Lakh; Mumbai: Rs.8.83 Lakh; Pune: Rs.8.78 Lakh; Hyderabad: Rs.9.03 Lakh; Chennai: Rs.8.94 Lakh; Ahmedabad: Rs.8.58 Lakh; Lucknow: Rs.8.51 Lakh; Jaipur: Rs.8.70 Lakh; Patna: Rs.8.77 Lakh; Chandigarh: Rs.8.53 Lakh
Maruti,Maruti Suzuki Ignis,Ignis Alpha AMT,Rs.8.06 Lakh*Get On-Road Price,VVT,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,N/A,5-Speed AMT,FWD,N/A,N/A,32 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.7 m,Disc,Drum,3700 mm,1690 mm,1595 mm,260 Litres,5,N/A,2435 mm,840-865 kg,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,Yes,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Front & Rear,Front Only,Yes,N/A,Yes,N/A,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Front,N/A,N/A,Manual,Powered & Folding,175/65 R15,"Tubeless, Radial",N/A,Yes,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Yes,7 Inch,N/A,N/A,Yes,Front & Rear,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.9.60 Lakh; Mumbai: Rs.9.34 Lakh; Pune: Rs.9.29 Lakh; Hyderabad: Rs.9.55 Lakh; Chennai: Rs.9.45 Lakh; Ahmedabad: Rs.9.08 Lakh; Lucknow: Rs.8.99 Lakh; Jaipur: Rs.9.20 Lakh; Patna: Rs.9.36 Lakh; Chandigarh: Rs.9.03 Lakh
Maruti,Maruti Suzuki Ciaz,Ciaz Sigma,Rs.9.40 Lakh*Get On-Road Price,K15 Smart Hybrid Petrol Engine,1462 cc,103.25bhp@6000rpm,138Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,43 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Power,Tilt,5.4 m,Ventilated Disc,Drum,4490 mm,1730 mm,1485 mm,510 Litres,5,N/A,2650 mm,N/A,1520 kg,4,Yes,Yes,Yes,Yes,No,No,Yes,Yes,N/A,No,N/A,Yes,Yes,Yes,No,Rear,N/A,Yes,No,No,N/A,N/A,Yes,Yes,Yes,N/A,N/A,Front & Rear,Front & Rear,Yes,No,Yes,N/A,Yes,Yes,Yes,No,Yes,Yes,N/A,No,No,Glass,N/A,Manual,Powered,185/65 R15,"Tubeless, Radial",15 Inch,No,No,No,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,N/A,Yes,Driver and Passenger,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,No,N/A,No,No,Yes,Front & Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.11.21 Lakh; Mumbai: Rs.10.86 Lakh; Pune: Rs.10.83 Lakh; Hyderabad: Rs.11.11 Lakh; Chennai: Rs.10.88 Lakh; Ahmedabad: Rs.10.42 Lakh; Lucknow: Rs.10.47 Lakh; Jaipur: Rs.10.80 Lakh; Patna: Rs.10.90 Lakh; Chandigarh: Rs.10.39 Lakh
Maruti,Maruti Suzuki Ciaz,Ciaz Delta,Rs.9.99 Lakh*Get On-Road Price,K15 Smart Hybrid Petrol Engine,1462 cc,103.25bhp@6000rpm,138Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,43 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Power,Tilt,5.4 m,Ventilated Disc,Drum,4490 mm,1730 mm,1485 mm,510 Litres,5,N/A,2650 mm,N/A,1520 kg,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,No,N/A,Yes,Yes,Yes,Yes,Rear,N/A,Yes,No,No,N/A,N/A,Yes,Yes,Yes,N/A,N/A,Front & Rear,Front & Rear,Yes,No,Yes,N/A,Yes,Yes,No,Yes,Yes,Yes,N/A,No,Front,Glass,N/A,Manual,Powered,185/65 R15,"Tubeless, Radial",N/A,No,No,No,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,N/A,Yes,Driver and Passenger,Yes,N/A,N/A,4 Star,N/A,Yes,N/A,Yes,No,N/A,No,No,Yes,Front & Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.11.91 Lakh; Mumbai: Rs.11.64 Lakh; Pune: Rs.11.51 Lakh; Hyderabad: Rs.11.80 Lakh; Chennai: Rs.11.57 Lakh; Ahmedabad: Rs.11.07 Lakh; Lucknow: Rs.11.33 Lakh; Jaipur: Rs.11.48 Lakh; Patna: Rs.11.58 Lakh; Chandigarh: Rs.11.04 Lakh
Maruti,Maruti Suzuki Ciaz,Ciaz Zeta,Rs.10.40 Lakh*Get On-Road Price,K15 Smart Hybrid Petrol Engine,1462 cc,103.25bhp@6000rpm,138Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,43 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Power,Tilt,5.4 m,Ventilated Disc,Drum,4490 mm,1730 mm,1485 mm,510 Litres,5,N/A,2650 mm,N/A,1520 kg,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Rear,N/A,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,N/A,N/A,Front & Rear,Front & Rear,Yes,No,Yes,N/A,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Front,Glass,N/A,Manual,Powered & Folding,185/65 R15,"Tubeless, Radial",N/A,Yes,Yes,Yes,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,N/A,Yes,Driver and Passenger,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.12.84 Lakh; Mumbai: Rs.12.21 Lakh; Pune: Rs.12.17 Lakh; Hyderabad: Rs.12.69 Lakh; Chennai: Rs.12.75 Lakh; Ahmedabad: Rs.11.61 Lakh; Lucknow: Rs.11.88 Lakh; Jaipur: Rs.12.04 Lakh; Patna: Rs.12.15 Lakh; Chandigarh: Rs.11.58 Lakh
